mid,tid,nama_merchant,peruntukkan,jenis,kanwil_no_rek,uker_no_rek,no_rek,cur_balance,kanwil_pemrakarsa,kanwil_nama_pemrakarsa,uker_pemrakarsa,uker_nama_pemrakarsa,user_pemrakarsa,kanwil_implementor,kanwil_nama_implementor,uker_implementor,uker_nama_implementor,group_code,group_name,sub_group_code,sub_group_name,last_available,status_available,last_utility,status_utility,last_transactional,status_transactional,is_mms,is_md_mms,longitude,latitude,sn_edc,merk_edc,versi_app,versi_app_mapped,status_reliability_pemrakarsa,status_reliability_implementor,alamat_merchant,kelurahan,kecamatan,kabupaten,provinsi,kodepos,pic,telp,tgl_pasang,last_pm_date,amt
001999158049,10274053,"TOKO MK2",MERCHANT,"FMS RITEL",X,170,01700100XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00286466|LIA HANDAYANI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 00:00:14",1,"2025-10-01 20:58:38",2,"2025-10-01 20:58:38",2,1,1,,,,,,,,,"JL KHAYANGAN NO170C","LIMBUNGAN KEL",RUMBAI,"PEKANBARU KOT.",RIAU,28261,"EDUARD UCOK BUTARBUTAR",085323011719/08532XXXXXX,,"2025-09-06 13:03:48",6
001999158065,10274070,"CIPTA LEGENDA ABADI",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00298317|ADE MUTIARA EDNOR",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999158173,10274202,"SPBU RIPO NENGSIH",MERCHANT,RITEL,X,696,06960100XXXXXX,322506.80,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00222186|DARMA SAPUTRA",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999158174,10274203,"SPBU RIPO NENGSIH",MERCHANT,RITEL,X,696,06960100XXXXXX,322506.80,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00222186|DARMA SAPUTRA",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999158175,10274204,"SPBU PT. SUMBER ALAM JAYA",MERCHANT,RITEL,X,696,06960100XXXXXX,1020821607.00,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00164539|RIA RESTI FAUZI",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999158323,10274423,"VAN HOLLANO VANSQUARE",MERCHANT,"FMS RITEL",X,170,01700100XXXXXX,132957706.00,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00286466|LIA HANDAYANI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 06:36:50",1,"2025-10-01 21:35:32",2,"2025-10-01 18:57:29",2,1,1,,,,,,,,,"JALAN JEND SUDIRMAN NO.405-409","CINTARAJA KEL",SAIL,"PEKANBARU KOT.",RIAU,28131,"ANDRIE DJAJA",081537414023/08153XXXXXX,,"2025-09-22 15:12:29",6
001999158326,10274427,"SATEN MITRA ENERGI",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00298317|ADE MUTIARA EDNOR",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999158330,10274431,"MUTU ANDALAN TERDEPAN",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00298317|ADE MUTIARA EDNOR",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999158336,10274437,"TOKO GRAHA COMPUTER",MERCHANT,"FMS RITEL",X,619,06190100XXXXXX,,X,"KANWIL PEKANBARU",619,"KC Bagan Batu","00357776|KITIRA FEBRIDA AFNI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-01 18:47:25",2,"2025-10-01 18:46:52",2,"2025-10-01 18:46:52",2,1,1,,,,,,,,,"JL JEND SUDIRMAN","DS/KEL LAINNYA","BAGAN SINEMBAH","ROKAN HILIR KAB.",RIAU,28992,"EDI CANDRA",082288838003/08228XXXXXX,,"2025-09-03 09:05:33",6
001999158451,10274616,"3M MART",MERCHANT,"FMS RITEL",X,331,03310100XXXXXX,,X,"KANWIL PEKANBARU",331,"KC Batam Nagoya","00285695|KAMIJUMAHIR DESI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 03:34:29",1,"2025-09-30 22:54:03",2,"2025-09-30 22:54:03",2,1,1,,,,,,,,,"WINDSOR PHASE1 BLK III LT1/12","LUBUK BAJA KOTA KEL.","LUBUK BAJA","BATAM KOT.","KEPULAUAN RIAU",29444,HARTONO,08527XXXXXX,,"2025-09-04 10:10:04",6
001999158636,10274847,"XPRESS CELLULAR",MERCHANT,"FMS RITEL",X,331,03310100XXXXXX,,X,"KANWIL PEKANBARU",331,"KC Batam Nagoya","00212110|ADE CHANDRA",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-09-21 13:19:07",3,"2025-09-21 13:19:07",3,"2025-09-16 11:45:19",4,1,1,,,,,,,,,"LUCKY PLAZA LT DASAR BLK D","LUBUK BAJA KOTA KEL.","LUBUK BAJA","BATAM KOT.","KEPULAUAN RIAU",29444,"NOOR HAYATI",08127003780/0812XXXXXX,,"2025-09-21 13:18:45",6
001999158966,10275307,"TOKO MAS RANI ARENGKA",MERCHANT,"FMS RITEL",X,2115,21150101XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00286466|LIA HANDAYANI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-01 12:56:55",2,"2025-10-01 12:56:20",2,"2025-10-01 12:56:20",2,1,1,,,,,,,,,"PASAR PAGI ARENGKA (SOETTA)","SIDOMULYO KEL",TAMPAN,"PEKANBARU KOT.",RIAU,28294,FERLAN,085265769099/08526XXXXXX,,"2025-09-27 17:49:14",6
001999158980,10275325,"QIRANIE COLLECTION",MERCHANT,"FMS RITEL",X,621,06210100XXXXXX,,X,"KANWIL PEKANBARU",621,"KC Batam Center","00283711|PONCO RINALDO ",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 00:00:36",1,"2025-09-24 20:16:04",3,"2025-09-24 20:16:04",3,1,1,,,,,,,,,"RUKO TOWN HOUSE BOTANIA GARDEN","NONGSA KEL.",NONGSA,"BATAM KOT.","KEPULAUAN RIAU",29465,"MERI RIANA",085765977771/085676XXXXXX,,"2025-09-03 12:31:48",6
001999158981,10275326,"LOVE MARKET",MERCHANT,"FMS RITEL",X,331,03310100XXXXXX,,X,"KANWIL PEKANBARU",331,"KC Batam Nagoya","00212110|ADE CHANDRA",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 03:31:25",1,"2025-10-01 18:04:49",2,"2025-10-01 18:04:49",2,1,1,,,,,,,,,"KOMP.RUKO CAHAYA GARDEN BLOK A","BENGKONG HARAPAN KEL.","BATU AMPAR","BATAM KOT.","KEPULAUAN RIAU",29457,SUPANDI,08117770100/0811XXXXXX,,"2025-09-16 10:44:50",6
001999159773,10276152,"LOVE MARKET",MERCHANT,"FMS RITEL",X,331,03310100XXXXXX,,X,"KANWIL PEKANBARU",331,"KC Batam Nagoya","00212110|ADE CHANDRA",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 03:38:10",1,"2025-10-01 21:15:51",2,"2025-10-01 21:15:51",2,1,1,,,,,,,,,"KOMP.RUKO CAHAYA GARDEN BLOK A","BENGKONG HARAPAN KEL.","BATU AMPAR","BATAM KOT.","KEPULAUAN RIAU",29457,SUPANDI,08117770100/0811XXXXXX,,"2025-09-16 10:37:13",6
001999159774,10276153,"LOVE MARKET",MERCHANT,"FMS RITEL",X,331,03310100XXXXXX,,X,"KANWIL PEKANBARU",331,"KC Batam Nagoya","00212110|ADE CHANDRA",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 03:41:51",1,"2025-10-01 20:27:59",2,"2025-10-01 20:27:59",2,1,1,,,,,,,,,"KOMP.RUKO CAHAYA GARDEN BLOK A","BENGKONG HARAPAN KEL.","BATU AMPAR","BATAM KOT.","KEPULAUAN RIAU",29457,SUPANDI,08117770100/0811XXXXXX,,"2025-09-16 10:41:46",6
001999159775,10276154,"LOVE MARKET",MERCHANT,"FMS RITEL",X,331,03310100XXXXXX,,X,"KANWIL PEKANBARU",331,"KC Batam Nagoya","00212110|ADE CHANDRA",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 03:43:22",1,"2025-10-01 20:06:19",2,"2025-10-01 20:06:19",2,1,1,,,,,,,,,"KOMP.RUKO CAHAYA GARDEN BLOK A","BENGKONG HARAPAN KEL.","BATU AMPAR","BATAM KOT.","KEPULAUAN RIAU",29457,SUPANDI,08117770100/0811XXXXXX,,"2025-09-16 10:34:11",6
001999159779,10276158,"SUMBER PENIKARYA",MERCHANT,RITEL,X,1079,10790100XXXXXX,,X,"KANWIL PEKANBARU",1079,"KC Pekanbaru Lancang Kuning","00178111|ONGKY HARYOBINAGUN",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999159780,10276159,"WILIZKA FORTUNINDO",MERCHANT,RITEL,X,1079,10790100XXXXXX,,X,"KANWIL PEKANBARU",1079,"KC Pekanbaru Lancang Kuning","00178111|ONGKY HARYOBINAGUN",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999160264,10276719,"OMAH JOGLO",MERCHANT,"FMS RITEL",X,1614,16140100XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00339965|JONI PRANATA",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-01 20:16:34",2,"2025-10-01 20:16:34",2,"2025-10-01 20:16:34",2,1,1,,,,,,,,,"JL RAWA INDAH","TANGKERANG SELATAN KEL","BUKIT RAYA","PEKANBARU KOT.",RIAU,28288,"NOVI FABIATUN ARIFIN",08535XXXXXX,2021-12-01,"2025-09-29 12:32:00",6
001999160269,10276727,"HOLIDAY HOTEL",MERCHANT,RITEL,X,331,03310100XXXXXX,149431075.00,X,"KANWIL PEKANBARU",331,"KC Batam Nagoya","00212110|ADE CHANDRA",X,"KANWIL PEKANBARU",IMS,"PT. INDOPAY MERCHANT SERVICES",X,"KANWIL PEKANBARU",IMS,"PT. INDOPAY MERCHANT SERVICES","2025-10-02 03:31:27",1,"2025-09-28 09:23:21",2,"2025-09-28 09:23:21",2,1,0,,,,,,,,,,,,,,,,,,"2025-09-12 11:13:26",6
001999160270,10276728,"AGEN LPG PRAKASA PANCARAN",MERCHANT,RITEL,X,1079,10790100XXXXXX,,X,"KANWIL PEKANBARU",1079,"KC Pekanbaru Lancang Kuning","00291618|ABDINI PUTRI KIYASA",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999160279,10276737,"VANNES SELULER",MERCHANT,RITEL,X,2,00020100XXXXXX,94235364.00,X,"KANWIL PEKANBARU",2,"KC Bagan Siapi api","00292457|CHESIA GLORA BESTARI DEMANIK ",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999160546,10277362,"QBEE NAIL & SALON",MERCHANT,"FMS RITEL",X,621,06210100XXXXXX,,X,"KANWIL PEKANBARU",621,"KC Batam Center","00286670|SYARIFAH AINI ",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-09-25 12:26:25",2,"2025-09-25 12:26:25",2,"2025-09-24 18:39:10",3,1,1,,,,,,,,,"MEGA MALL LT 1 NO. 106","LUBUK BAJA KOTA KEL.","LUBUK BAJA","BATAM KOT.","KEPULAUAN RIAU",29444,ROSFIAN,081270119198/08127XXXXXX,,"2025-09-25 12:23:19",6
001999160547,10277363,"PT. RKM JAYA ABADI",MERCHANT,RITEL,X,170,01700100XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman",00208813|RISMAWATY,X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999161482,10278944,"WAHYU ESTETIKA PEKANBARU",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00298317|ADE MUTIARA EDNOR",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999161483,10278945,"ILHAM PERKASA NUSANTARA",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00298317|ADE MUTIARA EDNOR",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999161484,10278946,"TOKO A8 ELEKTRONIK & FURNITURE",MERCHANT,"FMS RITEL",X,331,03310108XXXXXX,,X,"KANWIL PEKANBARU",331,"KC Batam Nagoya","00212110|ADE CHANDRA",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI",X,"KANWIL PEKANBARU",PCS,"PT. PASIFIK CIPTA SOLUSI","2025-09-30 11:29:02",2,"2025-09-17 15:28:03",3,"2025-09-17 15:28:03",3,1,1,,,,,,,,,"STC MALL BLOK C NO. 32","SUNGAI HARAPAN KEL.",SEKUPANG,"BATAM KOT.","KEPULAUAN RIAU",29428,"BONG SUYANTO",081270752552/08127XXXXXX,,"2025-09-14 16:12:24",6
001999162383,10280127,"GLOBAL SUN",MERCHANT,"FMS RITEL",X,2117,21170166XXXXXX,,X,"KANWIL PEKANBARU",331,"KC Batam Nagoya","00212110|ADE CHANDRA",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 03:31:18",1,"2025-10-01 21:28:07",2,"2025-10-01 21:28:07",2,1,1,,,,,,,,,"RUKO MAMA PAPA BLOK B NO.15-19","BELIAN KEL.",NONGSA,"BATAM KOT.","KEPULAUAN RIAU",29464,NOVILLEA,082315518818/08231XXXXXX,2023-03-13,"2025-08-08 16:11:45",6
001999162491,10280462,"RIMBUN KOPI",MERCHANT,"FMS RITEL",X,331,03310100XXXXXX,,X,"KANWIL PEKANBARU",331,"KC Batam Nagoya","00248809|MIFTAHUR RIZKY INDRA",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-09-27 14:18:56",2,"2025-07-12 22:44:05",5,"2025-05-09 21:01:53",5,1,1,,,,,,,,,"RUKO HUPSENG DEV BLK C 47","BELIAN KEL.",NONGSA,"BATAM KOT.","KEPULAUAN RIAU",29464,"DENI PAMBUDI",08226XXXXXX,,"2025-06-07 13:26:12",6
001999162544,10280527,"BINTANG ARIRA PERKASA",MERCHANT,RITEL,X,1079,10790100XXXXXX,,X,"KANWIL PEKANBARU",1079,"KC Pekanbaru Lancang Kuning","00291618|ABDINI PUTRI KIYASA",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162546,10280529,"THE BEST HOTEL",MERCHANT,"FMS RITEL",X,159,01590100XXXXXX,,X,"KANWIL PEKANBARU",159,"KC Dumai","00359345|DWI ANGGARAINI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 01:22:21",1,"2025-10-02 01:21:23",1,"2025-10-02 01:21:23",1,1,1,,,,,,,,,"JL P DIPONEGORO","SUKAJADI KEL","DUMAI TIMUR","DUMAI KOT.",RIAU,28812,"ONITIRA MANTIKA",081362639586/08136XXXXXX,2022-06-20,"2025-09-03 13:46:40",6
001999162546,10280530,"THE BEST HOTEL",MERCHANT,"FMS RITEL",X,159,01590100XXXXXX,,X,"KANWIL PEKANBARU",159,"KC Dumai","00359345|DWI ANGGARAINI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-09-29 09:58:39",2,"2025-09-18 14:45:28",3,"2025-07-17 15:34:33",5,1,1,,,,,,,,,"JL P DIPONEGORO","SUKAJADI KEL","DUMAI TIMUR","DUMAI KOT.",RIAU,28812,"ONITIRA MANTIKA",081362639586/08136XXXXXX,2022-06-20,"2025-09-03 13:53:39",6
001999162762,10280783,"GLOBAL SUN",MERCHANT,"FMS RITEL",X,2117,21170166XXXXXX,,X,"KANWIL PEKANBARU",331,"KC Batam Nagoya","00212110|ADE CHANDRA",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-02 03:32:20",1,"2025-10-01 18:05:22",2,"2025-10-01 18:05:22",2,1,1,,,,,,,,,"RUKO MAMA PAPA BLOK B NO.15-19","BELIAN KEL.",NONGSA,"BATAM KOT.","KEPULAUAN RIAU",29464,NOVILLEA,082315518818/08231XXXXXX,2023-03-13,"2025-09-16 12:08:57",6
001999162765,10280786,"SPBU 14.282.694 DEXLITE",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00222186|DARMA SAPUTRA",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162766,10280787,"SPBU 14.282.694 PERTAMAX",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00222186|DARMA SAPUTRA",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162767,10280788,"SPBU 14.282.694 PERTALITE",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00222186|DARMA SAPUTRA",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162768,10280789,"ZULIKA WIRANA JAYA MART",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00222186|DARMA SAPUTRA",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162769,10280790,"CV MAJU JAYA BERSAMA",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00164539|RIA RESTI FAUZI",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162770,10280791,"CV MAJU JAYA BERSAMA",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00164539|RIA RESTI FAUZI",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162771,10280792,"ENDAH TIRTA FEMINA",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00222186|DARMA SAPUTRA",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162772,10280793,"ENDAH TIRTA FEMINA",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00222186|DARMA SAPUTRA",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162773,10280794,"TIRTA INDONESIA SEJAHTERA",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00164539|RIA RESTI FAUZI",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162774,10280795,"TIRTA INDONESIA SEJAHTERA",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00164539|RIA RESTI FAUZI",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162775,10280796,"CV TANI MAKMUR ABADI",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00298317|ADE MUTIARA EDNOR",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162777,10280798,"BUMI RIAU INDAH JAYA",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00298317|ADE MUTIARA EDNOR",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162778,10280799,"ORI SANJAYA ASIA",MERCHANT,RITEL,X,696,06960100XXXXXX,,X,"KANWIL PEKANBARU",696,"KC Pekanbaru Tuanku Tambusai","00298317|ADE MUTIARA EDNOR",X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162782,10280803,"BABY HOME PANAM",MERCHANT,"FMS RITEL",X,170,01700105XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00288795|LADY FEBRIANTY R",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-01 00:00:11",2,"2025-09-28 19:38:52",2,"2025-09-28 19:38:52",2,1,1,,,,,,,,,"JALAN HR SUBRANTAS PANAM","TAMPAN DS",TAMPAN,"PEKANBARU KOT.",RIAU,28292,"LENNY INDRIANI",08117505000/0811XXXXXX,2022-06-20,"2025-09-26 15:45:09",6
001999162783,10280804,"PT ZAKIA ANGGUN SAFIRA",MERCHANT,RITEL,X,170,01700100XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman",00208813|RISMAWATY,X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162785,10280806,"TOKO MITRA MANDIRI",MERCHANT,RITEL,X,170,01700100XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman",00208813|RISMAWATY,X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162786,10280807,"CV PLANO KERTAS UTAMA",MERCHANT,RITEL,X,170,01700100XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman",00208813|RISMAWATY,X,"KANWIL PEKANBARU",,,X,"KANWIL PEKANBARU",OTHERS,OTHERS,,0,,0,,0,1,0,,,,,,,,,,,,,,,,,,,
001999162789,10280810,"TOM SUSHI PEKANBARU",MERCHANT,"FMS RITEL",X,170,01700100XXXXXX,,X,"KANWIL PEKANBARU",170,"KC Pekanbaru Sudirman","00189155|DEDDY CHANDRA DINATA",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI",X,"KANWIL PEKANBARU",BGT,"PT. BRINGIN INTI TEKNOLOGI","2025-10-01 21:58:55",2,"2025-10-01 15:33:34",2,"2025-10-01 15:33:34",2,1,1,,,,,,,,,"LIVING WORLD PEKANBARU","TANGKERANG BARAT KEL","BUKIT RAYA","PEKANBARU KOT.",RIAU,28282,"HARRY SAPUTRA",07616706100/0761XXXXXX,,"2025-09-01 11:43:26",6
